time,symbol,open,close,high,low,volume,category
2012-12-06,FLOAT,35.0,35.0,35.0,35.0,0,index
2012-12-10,FLOAT,35.0,35.0,35.0,35.0,0,index
2012-12-11,FLOAT,35.0,35.0,35.0,35.0,0,index
2012-12-12,FLOAT,35.0,35.0,35.0,35.0,0,index
2012-12-13,FLOAT,35.0,35.0,35.0,35.0,0,index
2012-12-16,FLOAT,36.0,36.0,36.0,36.0,0,index
2012-12-17,FLOAT,36.0,36.0,36.0,36.0,0,index
2012-12-18,FLOAT,36.0,36.0,36.0,36.0,0,index
2012-12-19,FLOAT,36.0,36.0,36.0,36.0,0,index
2012-12-20,FLOAT,36.0,36.0,36.0,36.0,0,index
2012-12-23,FLOAT,36.0,36.0,36.0,36.0,0,index
2012-12-24,FLOAT,36.0,36.0,36.0,36.0,0,index
2012-12-26,FLOAT,36.0,36.0,36.0,36.0,0,index
2012-12-27,FLOAT,37.0,37.0,37.0,37.0,0,index
2012-12-31,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-01-01,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-01-02,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-01-03,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-01-06,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-01-07,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-01-08,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-01-09,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-01-10,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-01-13,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-01-15,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-01-16,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-01-17,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-01-20,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-01-21,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-01-22,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-01-23,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-01-24,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-01-27,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-01-28,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-01-30,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-01-31,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-02-03,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-02-04,FLOAT,35.0,35.0,35.0,35.0,0,index
