time,symbol,open,close,high,low,volume,category
2015-08-11,SENFLOAT,65.0,65.0,65.0,65.0,0,index
2015-08-12,SENFLOAT,65.0,65.0,65.0,65.0,0,index
2015-08-13,SENFLOAT,66.0,66.0,66.0,66.0,0,index
2015-08-16,SENFLOAT,67.0,67.0,67.0,67.0,0,index
2015-08-17,SENFLOAT,70.0,70.0,70.0,70.0,0,index
2015-08-18,SENFLOAT,71.0,71.0,71.0,71.0,0,index
2015-08-19,SENFLOAT,73.0,73.0,73.0,73.0,0,index
2015-08-20,SENFLOAT,73.0,73.0,73.0,73.0,0,index
2015-08-23,SENFLOAT,72.0,72.0,72.0,72.0,0,index
2015-08-24,SENFLOAT,72.0,72.0,72.0,72.0,0,index
2015-08-25,SENFLOAT,72.0,72.0,72.0,72.0,0,index
2015-08-26,SENFLOAT,71.0,71.0,71.0,71.0,0,index
2015-08-27,SENFLOAT,72.0,72.0,72.0,72.0,0,index
2015-08-31,SENFLOAT,72.0,72.0,72.0,72.0,0,index
2015-09-01,SENFLOAT,72.0,72.0,72.0,72.0,0,index
2015-09-02,SENFLOAT,71.0,71.0,71.0,71.0,0,index
2015-09-03,SENFLOAT,70.0,70.0,70.0,70.0,0,index
2015-09-06,SENFLOAT,70.0,70.0,70.0,70.0,0,index
2015-09-07,SENFLOAT,70.0,70.0,70.0,70.0,0,index
2015-09-08,SENFLOAT,71.0,71.0,71.0,71.0,0,index
2015-09-09,SENFLOAT,71.0,71.0,71.0,71.0,0,index
2015-09-10,SENFLOAT,70.0,70.0,70.0,70.0,0,index
2015-09-13,SENFLOAT,72.0,72.0,72.0,72.0,0,index
2015-09-14,SENFLOAT,72.0,72.0,72.0,72.0,0,index
2015-09-15,SENFLOAT,73.19,73.19,73.19,73.19,0,index
2015-09-16,SENFLOAT,73.01,73.01,73.01,73.01,0,index
2015-09-17,SENFLOAT,72.59,72.59,72.59,72.59,0,index
2015-09-22,SENFLOAT,69.81,69.81,69.81,69.81,0,index
2015-09-23,SENFLOAT,71.73,71.73,71.73,71.73,0,index
2015-09-24,SENFLOAT,71.44,71.44,71.44,71.44,0,index
2015-09-28,SENFLOAT,70.4,70.4,70.4,70.4,0,index
2015-09-29,SENFLOAT,71.08,71.08,71.08,71.08,0,index
2015-09-30,SENFLOAT,71.93,71.93,71.93,71.93,0,index
2015-10-01,SENFLOAT,71.81,71.81,71.81,71.81,0,index
2015-10-04,SENFLOAT,72.06,72.06,72.06,72.06,0,index
2015-10-05,SENFLOAT,71.24,71.24,71.24,71.24,0,index
2015-10-06,SENFLOAT,70.38,70.38,70.38,70.38,0,index
2015-10-07,SENFLOAT,69.85,69.85,69.85,69.85,0,index
2015-10-08,SENFLOAT,70.77,70.77,70.77,70.77,0,index
2015-10-11,SENFLOAT,69.58,69.58,69.58,69.58,0,index
2015-10-14,SENFLOAT,69.03,69.03,69.03,69.03,0,index
2015-10-15,SENFLOAT,69.0,69.0,69.0,69.0,0,index
2015-10-18,SENFLOAT,68.0,68.0,68.0,68.0,0,index
2015-10-19,SENFLOAT,68.54,68.54,68.54,68.54,0,index
2015-10-25,SENFLOAT,68.08,68.08,68.08,68.08,0,index
2015-10-27,SENFLOAT,65.93,65.93,65.93,65.93,0,index
2015-10-28,SENFLOAT,65.58,65.58,65.58,65.58,0,index
2015-10-29,SENFLOAT,66.04,66.04,66.04,66.04,0,index
2015-11-01,SENFLOAT,65.75,65.75,65.75,65.75,0,index
2015-11-02,SENFLOAT,65.9,65.9,65.9,65.9,0,index
2015-11-03,SENFLOAT,65.51,65.51,65.51,65.51,0,index
2015-11-04,SENFLOAT,65.91,65.91,65.91,65.91,0,index
2015-11-05,SENFLOAT,65.87,65.87,65.87,65.87,0,index
2015-11-08,SENFLOAT,65.67,65.67,65.67,65.67,0,index
2015-11-09,SENFLOAT,67.16,67.16,67.16,67.16,0,index
2015-11-10,SENFLOAT,67.28,67.28,67.28,67.28,0,index
2015-11-15,SENFLOAT,66.66,66.66,66.66,66.66,0,index
2015-11-16,SENFLOAT,66.13,66.13,66.13,66.13,0,index
2015-11-18,SENFLOAT,66.61,66.61,66.61,66.61,0,index
2015-11-19,SENFLOAT,66.16,66.16,66.16,66.16,0,index
2015-11-22,SENFLOAT,64.63,64.63,64.63,64.63,0,index
2015-11-23,SENFLOAT,64.65,64.65,64.65,64.65,0,index
2015-11-24,SENFLOAT,64.26,64.26,64.26,64.26,0,index
2015-11-25,SENFLOAT,63.57,63.57,63.57,63.57,0,index
2015-11-26,SENFLOAT,62.72,62.72,62.72,62.72,0,index
2015-11-29,SENFLOAT,61.3,61.3,61.3,61.3,0,index
2015-11-30,SENFLOAT,62.05,62.05,62.05,62.05,0,index
2015-12-01,SENFLOAT,64.2,64.2,64.2,64.2,0,index
2015-12-02,SENFLOAT,63.89,63.89,63.89,63.89,0,index
2015-12-03,SENFLOAT,64.7,64.7,64.7,64.7,0,index
2015-12-06,SENFLOAT,66.66,66.66,66.66,66.66,0,index
2015-12-07,SENFLOAT,67.01,67.01,67.01,67.01,0,index
2015-12-08,SENFLOAT,67.01,67.01,67.01,67.01,0,index
2015-12-09,SENFLOAT,67.95,67.95,67.95,67.95,0,index
2015-12-10,SENFLOAT,67.74,67.74,67.74,67.74,0,index
2015-12-13,SENFLOAT,67.44,67.44,67.44,67.44,0,index
2015-12-14,SENFLOAT,67.22,67.22,67.22,67.22,0,index
2015-12-15,SENFLOAT,66.91,66.91,66.91,66.91,0,index
2015-12-16,SENFLOAT,66.6,66.6,66.6,66.6,0,index
2015-12-17,SENFLOAT,66.47,66.47,66.47,66.47,0,index
2015-12-20,SENFLOAT,67.4,67.4,67.4,67.4,0,index
2015-12-21,SENFLOAT,68.5,68.5,68.5,68.5,0,index
2015-12-22,SENFLOAT,68.83,68.83,68.83,68.83,0,index
2015-12-23,SENFLOAT,68.4,68.4,68.4,68.4,0,index
2015-12-24,SENFLOAT,68.67,68.67,68.67,68.67,0,index
2015-12-27,SENFLOAT,68.56,68.56,68.56,68.56,0,index
2015-12-28,SENFLOAT,68.29,68.29,68.29,68.29,0,index
2015-12-29,SENFLOAT,68.88,68.88,68.88,68.88,0,index
2015-12-31,SENFLOAT,69.39,69.39,69.39,69.39,0,index
2016-01-03,SENFLOAT,69.78,69.78,69.78,69.78,0,index
2016-01-04,SENFLOAT,69.35,69.35,69.35,69.35,0,index
2016-01-05,SENFLOAT,69.02,69.02,69.02,69.02,0,index
2016-01-06,SENFLOAT,69.31,69.31,69.31,69.31,0,index
2016-01-07,SENFLOAT,70.16,70.16,70.16,70.16,0,index
2016-01-10,SENFLOAT,70.24,70.24,70.24,70.24,0,index
2016-01-11,SENFLOAT,70.45,70.45,70.45,70.45,0,index
2016-01-12,SENFLOAT,70.83,70.83,70.83,70.83,0,index
2016-01-13,SENFLOAT,71.43,71.43,71.43,71.43,0,index
2016-01-14,SENFLOAT,72.02,72.02,72.02,72.02,0,index
2016-01-17,SENFLOAT,73.46,73.46,73.46,73.46,0,index
2016-01-18,SENFLOAT,73.73,73.73,73.73,73.73,0,index
2016-01-19,SENFLOAT,73.8,73.8,73.8,73.8,0,index
2016-01-20,SENFLOAT,73.9,73.9,73.9,73.9,0,index
2016-01-21,SENFLOAT,73.71,73.71,73.71,73.71,0,index
2016-01-24,SENFLOAT,74.21,74.21,74.21,74.21,0,index
2016-01-25,SENFLOAT,74.47,74.47,74.47,74.47,0,index
2016-01-26,SENFLOAT,74.22,74.22,74.22,74.22,0,index
2016-01-27,SENFLOAT,74.14,74.14,74.14,74.14,0,index
2016-01-28,SENFLOAT,73.95,73.95,73.95,73.95,0,index
2016-01-31,SENFLOAT,74.23,74.23,74.23,74.23,0,index
2016-02-01,SENFLOAT,75.37,75.37,75.37,75.37,0,index
2016-02-02,SENFLOAT,75.5,75.5,75.5,75.5,0,index
2016-02-03,SENFLOAT,75.6,75.6,75.6,75.6,0,index
2016-02-04,SENFLOAT,76.08,76.08,76.08,76.08,0,index
2016-02-07,SENFLOAT,76.72,76.72,76.72,76.72,0,index
2016-02-08,SENFLOAT,76.8,76.8,76.8,76.8,0,index
2016-02-11,SENFLOAT,76.85,76.85,76.85,76.85,0,index
2016-02-14,SENFLOAT,76.56,76.56,76.56,76.56,0,index
2016-02-15,SENFLOAT,76.58,76.58,76.58,76.58,0,index
2016-02-16,SENFLOAT,76.52,76.52,76.52,76.52,0,index
2016-02-17,SENFLOAT,77.14,77.14,77.14,77.14,0,index
2016-02-18,SENFLOAT,77.82,77.82,77.82,77.82,0,index
2016-02-21,SENFLOAT,78.27,78.27,78.27,78.27,0,index
2016-02-22,SENFLOAT,79.14,79.14,79.14,79.14,0,index
2016-02-23,SENFLOAT,78.79,78.79,78.79,78.79,0,index
2016-02-24,SENFLOAT,78.33,78.33,78.33,78.33,0,index
2016-02-25,SENFLOAT,78.47,78.47,78.47,78.47,0,index
2016-02-28,SENFLOAT,78.46,78.46,78.46,78.46,0,index
2016-02-29,SENFLOAT,78.43,78.43,78.43,78.43,0,index
2016-03-01,SENFLOAT,78.84,78.84,78.84,78.84,0,index
2016-03-02,SENFLOAT,79.21,79.21,79.21,79.21,0,index
2016-03-03,SENFLOAT,79.56,79.56,79.56,79.56,0,index
2016-03-06,SENFLOAT,79.83,79.83,79.83,79.83,0,index
2016-03-10,SENFLOAT,80.45,80.45,80.45,80.45,0,index
2016-03-13,SENFLOAT,80.59,80.59,80.59,80.59,0,index
2016-03-14,SENFLOAT,80.12,80.12,80.12,80.12,0,index
2016-03-15,SENFLOAT,80.1,80.1,80.1,80.1,0,index
2016-03-16,SENFLOAT,80.26,80.26,80.26,80.26,0,index
2016-03-17,SENFLOAT,80.7,80.7,80.7,80.7,0,index
2016-03-20,SENFLOAT,81.68,81.68,81.68,81.68,0,index
2016-03-21,SENFLOAT,81.59,81.59,81.59,81.59,0,index
2016-03-23,SENFLOAT,81.9,81.9,81.9,81.9,0,index
2016-03-24,SENFLOAT,82.69,82.69,82.69,82.69,0,index
2016-03-27,SENFLOAT,84.24,84.24,84.24,84.24,0,index
2016-03-28,SENFLOAT,84.13,84.13,84.13,84.13,0,index
2016-03-29,SENFLOAT,83.75,83.75,83.75,83.75,0,index
2016-03-30,SENFLOAT,83.26,83.26,83.26,83.26,0,index
2016-03-31,SENFLOAT,82.8,82.8,82.8,82.8,0,index
2016-04-03,SENFLOAT,82.55,82.55,82.55,82.55,0,index
2016-04-04,SENFLOAT,83.23,83.23,83.23,83.23,0,index
2016-04-05,SENFLOAT,84.0,84.0,84.0,84.0,0,index
2016-04-06,SENFLOAT,83.93,83.93,83.93,83.93,0,index
2016-04-10,SENFLOAT,84.23,84.23,84.23,84.23,0,index
2016-04-11,SENFLOAT,84.35,84.35,84.35,84.35,0,index
2016-04-12,SENFLOAT,84.64,84.64,84.64,84.64,0,index
2016-04-14,SENFLOAT,85.82,85.82,85.82,85.82,0,index
2016-04-17,SENFLOAT,86.51,86.51,86.51,86.51,0,index
2016-04-18,SENFLOAT,87.96,87.96,87.96,87.96,0,index
2016-04-19,SENFLOAT,88.0,88.0,88.0,88.0,0,index
2016-04-20,SENFLOAT,88.68,88.68,88.68,88.68,0,index
2016-04-21,SENFLOAT,88.65,88.65,88.65,88.65,0,index
2016-04-24,SENFLOAT,89.52,89.52,89.52,89.52,0,index
2016-04-25,SENFLOAT,90.17,90.17,90.17,90.17,0,index
2016-04-26,SENFLOAT,89.52,89.52,89.52,89.52,0,index
2016-04-27,SENFLOAT,89.88,89.88,89.88,89.88,0,index
2016-04-28,SENFLOAT,90.08,90.08,90.08,90.08,0,index
2016-05-02,SENFLOAT,90.51,90.51,90.51,90.51,0,index
2016-05-03,SENFLOAT,90.34,90.34,90.34,90.34,0,index
2016-05-04,SENFLOAT,90.12,90.12,90.12,90.12,0,index
2016-05-05,SENFLOAT,90.0,90.0,90.0,90.0,0,index
2016-05-08,SENFLOAT,90.78,90.78,90.78,90.78,0,index
2016-05-09,SENFLOAT,91.46,91.46,91.46,91.46,0,index
2016-05-10,SENFLOAT,91.69,91.69,91.69,91.69,0,index
2016-05-11,SENFLOAT,91.44,91.44,91.44,91.44,0,index
2016-05-12,SENFLOAT,91.5,91.5,91.5,91.5,0,index
2016-05-15,SENFLOAT,91.24,91.24,91.24,91.24,0,index
2016-05-16,SENFLOAT,90.77,90.77,90.77,90.77,0,index
2016-05-17,SENFLOAT,91.81,91.81,91.81,91.81,0,index
2016-05-18,SENFLOAT,92.75,92.75,92.75,92.75,0,index
2016-05-19,SENFLOAT,93.02,93.02,93.02,93.02,0,index
2016-05-22,SENFLOAT,93.7,93.7,93.7,93.7,0,index
2016-05-23,SENFLOAT,94.59,94.59,94.59,94.59,0,index
2016-05-24,SENFLOAT,96.06,96.06,96.06,96.06,0,index
2016-05-25,SENFLOAT,94.68,94.68,94.68,94.68,0,index
2016-05-26,SENFLOAT,94.69,94.69,94.69,94.69,0,index
2016-05-29,SENFLOAT,94.49,94.49,94.49,94.49,911214016,index
2016-05-30,SENFLOAT,94.61,94.61,94.61,94.61,944044032,index
2016-05-31,SENFLOAT,94.85,94.85,94.85,94.85,1041150,index
2016-06-01,SENFLOAT,94.23,94.23,94.23,94.23,988836992,index
2016-06-02,SENFLOAT,93.85,93.85,93.85,93.85,892395008,index
2016-06-05,SENFLOAT,91.51,91.51,91.51,91.51,1107980032,index
2016-06-06,SENFLOAT,91.51,93.74,93.74,91.49,950758016,index
2016-06-07,SENFLOAT,93.74,94.9,95.33,93.74,996875008,index
2016-06-08,SENFLOAT,94.9,95.81,95.88,94.79,1045830016,index
2016-06-09,SENFLOAT,96.8,96.8,96.8,96.8,1602240000,index
2016-06-12,SENFLOAT,96.8,98.79,99.01,96.67,1655760000,index
2016-06-13,SENFLOAT,98.79,99.54,100.67,98.75,1354279936,index
2016-06-14,SENFLOAT,99.8,99.8,99.8,99.8,1398960000,index
2016-06-15,SENFLOAT,100.07,100.07,100.07,100.07,1138499968,index
2016-06-16,SENFLOAT,100.77,100.77,100.77,100.77,1642940032,index
2016-06-19,SENFLOAT,100.77,99.84,100.97,99.74,1197830016,index
2016-06-20,SENFLOAT,100.77,99.49,100.12,99.2,871993024,index
2016-06-21,SENFLOAT,100.37,100.37,100.37,100.37,916664000,index
2016-06-22,SENFLOAT,100.37,101.54,102.0,100.4,1459600000,index
2016-06-23,SENFLOAT,102.56,102.56,102.56,102.56,1518210048,index
2016-06-26,SENFLOAT,102.66,104.09,104.1,102.56,1236140032,index
2016-06-27,SENFLOAT,104.09,106.56,106.56,104.43,1308070016,index
2016-06-28,SENFLOAT,104.09,107.07,107.8,106.14,1459079936,index
2016-06-29,SENFLOAT,107.07,107.02,107.64,106.78,1183030016,index
2016-06-30,SENFLOAT,107.02,106.85,107.39,105.79,1308530048,index
2016-07-03,SENFLOAT,106.85,106.53,106.99,105.84,1386989952,index
2016-07-04,SENFLOAT,106.85,106.36,106.83,106.14,1117020032,index
2016-07-05,SENFLOAT,106.36,106.08,106.39,105.47,894073024,index
2016-07-06,SENFLOAT,106.08,106.28,106.84,106.06,958288000,index
2016-07-10,SENFLOAT,106.73,106.73,106.73,106.73,1064950016,index
2016-07-11,SENFLOAT,106.73,105.76,107.2,105.73,666356992,index
2016-07-12,SENFLOAT,105.76,105.11,106.32,102.6,918996992,index
2016-07-13,SENFLOAT,105.11,104.79,105.16,103.45,713401024,index
2016-07-14,SENFLOAT,104.79,106.43,106.88,104.83,905484992,index
2016-07-17,SENFLOAT,104.79,108.5,108.77,106.33,956195008,index
2016-07-18,SENFLOAT,108.5,111.46,111.46,108.54,1502439936,index
2016-07-19,SENFLOAT,111.46,112.88,113.56,111.48,1796870016,index
2016-07-20,SENFLOAT,112.88,112.29,114.03,111.97,1794070016,index
2016-07-21,SENFLOAT,112.29,112.98,113.38,111.6,1195580032,index
2016-07-25,SENFLOAT,116.19,116.19,116.19,116.19,1892530048,index
2016-07-26,SENFLOAT,116.19,118.38,118.49,116.13,0,index
2016-07-27,SENFLOAT,118.38,119.33,119.97,118.36,1748480000,index
2016-07-28,SENFLOAT,119.33,119.0,119.64,117.96,1641020032,index
2016-07-31,SENFLOAT,119.0,117.8,119.0,117.69,1361059968,index
2016-08-01,SENFLOAT,117.81,116.7,118.05,115.56,1243859968,index
2016-08-02,SENFLOAT,116.7,115.39,116.79,115.28,1150569984,index
2016-08-03,SENFLOAT,114.76,114.76,114.76,114.76,1063249984,index
2016-08-04,SENFLOAT,111.9,111.9,111.9,111.9,1186400000,index
2016-08-07,SENFLOAT,111.9,111.52,114.52,111.26,1258640000,index
2016-08-08,SENFLOAT,111.52,105.55,111.63,105.55,748377984,index
2016-08-09,SENFLOAT,105.55,111.56,111.56,105.64,234342000,index
2016-08-10,SENFLOAT,111.63,112.83,113.67,110.05,1656089984,index
2016-08-11,SENFLOAT,112.83,112.48,113.42,112.09,896716992,index
2016-08-14,SENFLOAT,112.48,109.91,112.51,109.75,910315008,index
2016-08-15,SENFLOAT,107.49,107.49,107.49,107.49,948744000,index
2016-08-16,SENFLOAT,107.49,108.99,109.11,106.6,856795008,index
2016-08-17,SENFLOAT,108.99,110.01,110.62,108.91,803025024,index
2016-08-21,SENFLOAT,109.19,109.19,109.19,109.19,489527008,index
2016-08-22,SENFLOAT,109.19,106.76,109.35,106.76,639731008,index
2016-08-23,SENFLOAT,106.76,106.69,108.16,106.15,666844992,index
2016-08-24,SENFLOAT,106.69,110.62,110.65,107.63,803443008,index
2016-08-28,SENFLOAT,110.62,111.91,112.57,110.61,1146770048,index
2016-08-29,SENFLOAT,111.91,113.31,113.35,111.91,1088809984,index
2016-08-30,SENFLOAT,113.31,114.96,115.11,113.26,1192189952,index
2016-08-31,SENFLOAT,114.96,115.59,115.71,114.54,984702976,index
2016-09-01,SENFLOAT,115.59,116.19,116.3,115.58,1155750016,index
2016-09-04,SENFLOAT,116.19,117.54,117.64,116.17,1472140032,index
2016-09-05,SENFLOAT,117.54,118.82,119.01,117.53,1614800000,index
2016-09-06,SENFLOAT,118.82,118.6,120.01,117.38,1604440064,index
2016-09-07,SENFLOAT,118.6,117.85,118.82,117.17,1369609984,index
2016-09-08,SENFLOAT,117.85,117.81,118.09,117.28,1185570048,index
2016-09-11,SENFLOAT,117.81,117.34,118.37,117.23,915377984,index
2016-09-12,SENFLOAT,117.34,117.51,117.56,116.83,921974016,index
2016-09-14,SENFLOAT,117.23,117.23,117.23,117.23,1176000000,index
2016-09-18,SENFLOAT,117.23,116.37,117.56,116.25,2214180096,index
2016-09-20,SENFLOAT,116.37,115.09,116.7,114.99,1106220032,index
2016-09-21,SENFLOAT,115.09,114.59,115.2,113.48,775499008,index
2016-09-22,SENFLOAT,115.09,113.68,114.73,113.64,780257984,index
2016-09-25,SENFLOAT,113.68,111.29,113.78,110.75,945148032,index
2016-09-26,SENFLOAT,112.98,112.98,112.98,112.98,944716992,index
2016-09-27,SENFLOAT,112.77,112.77,112.77,112.77,621265024,index
2016-09-28,SENFLOAT,112.78,112.52,113.04,112.39,639219968,index
2016-09-29,SENFLOAT,112.53,112.93,113.29,112.23,672990016,index
2016-10-02,SENFLOAT,112.94,113.7,113.82,112.93,796542976,index
2016-10-03,SENFLOAT,113.71,114.95,115.31,113.7,708598976,index
2016-10-04,SENFLOAT,114.95,116.14,116.36,114.95,1026760000,index
2016-10-05,SENFLOAT,116.97,116.97,116.97,116.97,880878016,index
2016-10-06,SENFLOAT,116.97,117.77,117.96,116.93,926337984,index
2016-10-16,SENFLOAT,116.97,116.8,117.84,116.49,561974976,index
2016-10-17,SENFLOAT,116.8,115.97,116.89,115.4,578560000,index
2016-10-18,SENFLOAT,115.76,115.76,115.76,115.76,446032992,index
2016-10-19,SENFLOAT,115.76,115.54,115.86,115.32,482631008,index
2016-10-20,SENFLOAT,115.54,116.34,116.39,115.93,620747008,index
2016-10-23,SENFLOAT,116.34,115.63,116.71,115.53,890969024,index
2016-10-24,SENFLOAT,115.63,114.62,115.72,114.32,859747008,index
2016-10-25,SENFLOAT,114.62,113.34,114.59,113.24,642416000,index
2016-10-26,SENFLOAT,113.34,113.43,113.73,112.32,696843008,index
2016-10-27,SENFLOAT,113.43,113.97,114.23,113.43,611673984,index
2016-11-03,SENFLOAT,113.97,114.17,114.27,113.59,487560992,index
2016-11-07,SENFLOAT,114.17,113.28,114.4,113.2,608222976,index
2016-11-08,SENFLOAT,113.28,111.56,113.3,111.4,657350016,index
2016-11-09,SENFLOAT,111.56,109.68,111.58,109.15,564259008,index
2016-11-10,SENFLOAT,109.68,109.71,110.71,109.09,609657984,index
2016-11-13,SENFLOAT,109.71,109.8,110.44,109.22,662035008,index
2016-11-14,SENFLOAT,109.8,110.32,110.49,109.85,696830016,index
2016-11-15,SENFLOAT,110.32,110.0,110.96,109.91,716496000,index
2016-11-16,SENFLOAT,110.0,109.76,110.51,109.49,1102419968,index
2016-11-17,SENFLOAT,109.76,106.85,109.91,106.75,1353180032,index
2016-11-20,SENFLOAT,106.85,102.73,106.91,101.21,1126819968,index
2016-11-21,SENFLOAT,102.73,103.05,104.2,100.71,810337984,index
2016-11-22,SENFLOAT,103.05,101.43,103.04,100.57,713091008,index
2016-11-23,SENFLOAT,101.43,98.61,101.47,98.47,930169984,index
2016-11-24,SENFLOAT,98.61,98.13,101.0,97.06,823534016,index
2016-11-27,SENFLOAT,98.13,93.87,98.34,93.83,826286976,index
2016-11-28,SENFLOAT,93.87,96.95,97.14,89.33,1017870016,index
2016-11-29,SENFLOAT,96.95,100.16,100.23,93.79,1081360000,index
2016-11-30,SENFLOAT,100.16,104.97,104.97,101.05,1241459968,index
2016-12-01,SENFLOAT,104.97,104.4,106.25,103.32,1073970048,index
2016-12-04,SENFLOAT,104.4,102.27,104.41,102.08,649208000,index
2016-12-05,SENFLOAT,102.27,100.4,102.58,100.16,581062016,index
2016-12-06,SENFLOAT,100.4,101.06,101.48,99.95,648523008,index
2016-12-07,SENFLOAT,101.06,101.09,101.33,100.65,416273984,index
2016-12-08,SENFLOAT,101.09,100.52,101.15,100.32,531177984,index
2016-12-11,SENFLOAT,100.52,99.09,100.59,99.07,332440000,index
2016-12-12,SENFLOAT,99.09,98.14,99.22,97.08,465913984,index
2016-12-14,SENFLOAT,98.14,98.68,98.84,97.67,411151008,index
2016-12-15,SENFLOAT,98.68,99.59,99.67,98.47,433412992,index
2016-12-18,SENFLOAT,99.59,99.49,99.59,98.79,501588992,index
2016-12-19,SENFLOAT,99.49,98.36,99.54,98.25,493035008,index
2016-12-20,SENFLOAT,98.36,97.05,98.38,97.03,616851968,index
2016-12-21,SENFLOAT,97.05,95.33,97.06,95.09,415467008,index
2016-12-22,SENFLOAT,95.33,95.39,95.77,95.02,389452992,index
2016-12-26,SENFLOAT,95.39,92.48,95.44,92.48,418881984,index
2016-12-27,SENFLOAT,92.48,90.71,92.54,89.7,472902016,index
2016-12-28,SENFLOAT,90.71,91.21,91.81,90.46,386403008,index
2016-12-29,SENFLOAT,91.21,93.24,94.05,91.23,493323008,index
2017-01-01,SENFLOAT,93.24,94.96,95.74,93.27,499380992,index
2017-01-02,SENFLOAT,94.96,96.29,96.35,94.96,443934016,index
2017-01-03,SENFLOAT,96.29,94.4,96.41,94.39,348636992,index
2017-01-04,SENFLOAT,94.4,94.49,94.79,93.37,288736000,index
2017-01-05,SENFLOAT,94.49,94.24,95.12,94.06,282406016,index
2017-01-08,SENFLOAT,94.24,93.76,94.21,93.64,358132000,index
2017-01-09,SENFLOAT,93.76,94.52,94.77,93.74,233926000,index
2017-01-10,SENFLOAT,94.52,95.67,95.81,94.54,279678016,index
2017-01-11,SENFLOAT,95.67,95.64,96.3,95.48,258498000,index
2017-01-12,SENFLOAT,95.64,95.95,96.09,95.64,221250000,index
2017-01-15,SENFLOAT,95.95,95.83,96.37,95.73,237731008,index
2017-01-16,SENFLOAT,95.83,95.18,96.02,95.15,223144992,index
2017-01-17,SENFLOAT,95.18,95.05,95.21,94.41,213610000,index
2017-01-18,SENFLOAT,95.05,94.97,95.07,94.61,214831008,index
2017-01-19,SENFLOAT,94.97,94.94,95.37,94.85,221660992,index
2017-01-22,SENFLOAT,94.94,95.09,95.32,94.93,187764000,index
2017-01-23,SENFLOAT,95.09,94.54,95.16,94.5,239099008,index
2017-01-24,SENFLOAT,94.54,92.88,94.76,92.88,254524992,index
2017-01-25,SENFLOAT,92.88,90.51,92.94,90.45,338952992,index
2017-01-26,SENFLOAT,90.51,89.0,90.51,87.71,415675008,index
2017-01-30,SENFLOAT,89.0,84.76,89.11,84.58,453911008,index
2017-01-31,SENFLOAT,84.76,85.97,86.61,83.55,399001984,index
2017-02-01,SENFLOAT,85.97,90.12,90.19,86.02,478556992,index
2017-02-02,SENFLOAT,90.12,89.75,92.06,89.31,438388000,index
2017-02-05,SENFLOAT,89.75,88.49,89.92,87.62,208936992,index
2017-02-06,SENFLOAT,88.49,87.36,88.49,87.02,183272000,index
2017-02-07,SENFLOAT,87.36,86.98,87.45,86.52,235044992,index
2017-02-08,SENFLOAT,86.98,85.66,87.02,85.49,266487008,index
2017-02-09,SENFLOAT,85.66,83.84,85.69,83.83,337728000,index
2017-02-12,SENFLOAT,83.84,80.77,83.85,80.77,383515008,index
2017-02-13,SENFLOAT,80.77,82.62,82.62,78.41,399651008,index
2017-02-14,SENFLOAT,82.62,82.3,83.05,81.28,329361984,index
2017-02-15,SENFLOAT,82.3,85.14,85.14,82.31,423759008,index
2017-02-16,SENFLOAT,85.14,87.71,87.81,85.49,527323008,index
2017-02-19,SENFLOAT,87.71,90.99,91.02,88.17,531601984,index
2017-02-20,SENFLOAT,90.99,90.67,92.71,90.44,672761984,index
2017-02-21,SENFLOAT,90.67,90.15,92.27,89.34,0,index
2017-02-22,SENFLOAT,90.15,89.21,90.22,88.76,277136992,index
2017-02-23,SENFLOAT,89.21,88.68,89.2,88.61,243918000,index
2017-02-26,SENFLOAT,88.68,87.14,88.77,87.14,220292992,index
2017-02-28,SENFLOAT,87.14,86.15,87.14,85.8,480038016,index
2017-03-01,SENFLOAT,86.15,87.39,87.4,86.15,282459008,index
2017-03-02,SENFLOAT,87.39,88.3,88.31,87.39,370407008,index
2017-03-05,SENFLOAT,88.3,90.09,90.27,88.21,493870016,index
2017-03-06,SENFLOAT,90.09,90.31,91.41,90.01,673788992,index
2017-03-07,SENFLOAT,90.31,88.96,90.31,88.83,353083008,index
2017-03-09,SENFLOAT,88.96,89.48,89.86,88.95,413487008,index
2017-03-13,SENFLOAT,89.48,89.93,90.21,89.48,306078016,index
2017-03-14,SENFLOAT,89.93,89.39,90.25,89.36,277052000,index
2017-03-15,SENFLOAT,89.39,89.9,90.07,88.92,254298000,index
2017-03-16,SENFLOAT,89.9,90.03,90.18,89.82,363912000,index
2017-03-19,SENFLOAT,90.03,91.64,91.65,90.01,569980992,index
2017-03-20,SENFLOAT,91.64,94.47,94.5,91.64,902851968,index
2017-03-21,SENFLOAT,94.47,97.35,97.41,93.7,1153069952,index
2017-03-22,SENFLOAT,97.35,98.81,101.14,97.35,1112130048,index
2017-03-23,SENFLOAT,98.81,99.34,99.98,98.06,794345984,index
2017-03-26,SENFLOAT,99.34,102.71,103.62,99.34,1200359936,index
2017-03-28,SENFLOAT,102.71,108.13,108.13,102.71,1132419968,index
2017-03-29,SENFLOAT,108.13,106.54,110.7,106.45,1746630016,index
2017-03-30,SENFLOAT,106.55,106.58,107.47,105.23,1243859968,index
2017-04-02,SENFLOAT,106.58,112.32,112.32,106.58,792067968,index
2017-04-03,SENFLOAT,112.32,112.1,118.5,111.13,2135040000,index
2017-04-04,SENFLOAT,112.1,111.84,113.4,110.25,1346899968,index
2017-04-06,SENFLOAT,111.84,111.42,112.49,110.87,1173120000,index
2017-04-09,SENFLOAT,111.42,111.3,112.42,110.79,979284992,index
