version https://git-lfs.github.com/spec/v1
oid sha256:24c72ec44036ff9ad371650afed24da5f366ed220684d17676c080fdfd6be91c
size 207193
time,symbol,open,close,high,low,volume,category
2015-02-05,SENSITIVE,210.0,210.0,210.0,210.0,0,index
2015-02-08,SENSITIVE,210.0,210.0,210.0,210.0,0,index
2015-02-09,SENSITIVE,209.0,209.0,209.0,209.0,0,index
2015-02-10,SENSITIVE,209.0,209.0,209.0,209.0,0,index
2015-02-11,SENSITIVE,209.0,209.0,209.0,209.0,0,index
2015-02-12,SENSITIVE,210.0,210.0,210.0,210.0,0,index
2015-02-15,SENSITIVE,210.0,210.0,210.0,210.0,0,index
2015-02-16,SENSITIVE,210.0,210.0,210.0,210.0,0,index
2015-02-18,SENSITIVE,209.0,209.0,209.0,209.0,0,index
2015-02-22,SENSITIVE,206.0,206.0,206.0,206.0,0,index
2015-02-23,SENSITIVE,207.0,207.0,207.0,207.0,0,index
2015-02-24,SENSITIVE,206.0,206.0,206.0,206.0,0,index
2015-02-25,SENSITIVE,206.0,206.0,206.0,206.0,0,index
2015-02-26,SENSITIVE,207.0,207.0,207.0,207.0,0,index
2015-03-01,SENSITIVE,207.0,207.0,207.0,207.0,0,index
2015-03-02,SENSITIVE,209.0,209.0,209.0,209.0,0,index
2015-03-03,SENSITIVE,208.0,208.0,208.0,208.0,0,index
2015-03-04,SENSITIVE,209.0,209.0,209.0,209.0,0,index
2015-03-09,SENSITIVE,210.0,210.0,210.0,210.0,0,index
2015-03-10,SENSITIVE,209.0,209.0,209.0,209.0,0,index
2015-03-11,SENSITIVE,209.0,209.0,209.0,209.0,0,index
2015-03-12,SENSITIVE,208.0,208.0,208.0,208.0,0,index
2015-03-15,SENSITIVE,207.0,207.0,207.0,207.0,0,index
2015-03-16,SENSITIVE,204.0,204.0,204.0,204.0,0,index
2015-03-17,SENSITIVE,205.0,205.0,205.0,205.0,0,index
2015-03-18,SENSITIVE,205.0,205.0,205.0,205.0,0,index
2015-03-19,SENSITIVE,206.0,206.0,206.0,206.0,0,index
2015-03-22,SENSITIVE,205.0,205.0,205.0,205.0,0,index
2015-03-23,SENSITIVE,204.0,204.0,204.0,204.0,0,index
2015-03-24,SENSITIVE,203.0,203.0,203.0,203.0,0,index
2015-03-25,SENSITIVE,202.0,202.0,202.0,202.0,0,index
2015-03-26,SENSITIVE,200.0,200.0,200.0,200.0,0,index
2015-03-29,SENSITIVE,200.0,200.0,200.0,200.0,0,index
2015-03-30,SENSITIVE,200.0,200.0,200.0,200.0,0,index
2015-03-31,SENSITIVE,201.0,201.0,201.0,201.0,0,index
2015-04-01,SENSITIVE,200.0,200.0,200.0,200.0,0,index
2015-04-02,SENSITIVE,200.0,200.0,200.0,200.0,0,index
2015-04-05,SENSITIVE,199.0,199.0,199.0,199.0,0,index
2015-04-06,SENSITIVE,200.0,200.0,200.0,200.0,0,index
2015-04-07,SENSITIVE,199.0,199.0,199.0,199.0,0,index
2015-04-08,SENSITIVE,201.0,201.0,201.0,201.0,0,index
2015-04-09,SENSITIVE,202.0,202.0,202.0,202.0,0,index
2015-04-12,SENSITIVE,203.0,203.0,203.0,203.0,0,index
2015-04-13,SENSITIVE,202.0,202.0,202.0,202.0,0,index
2015-04-15,SENSITIVE,202.0,202.0,202.0,202.0,0,index
2015-04-16,SENSITIVE,203.0,203.0,203.0,203.0,0,index
2015-04-19,SENSITIVE,202.0,202.0,202.0,202.0,0,index
2015-04-20,SENSITIVE,202.0,202.0,202.0,202.0,0,index
2015-04-21,SENSITIVE,202.0,202.0,202.0,202.0,0,index
2015-04-22,SENSITIVE,202.0,202.0,202.0,202.0,0,index
2015-04-23,SENSITIVE,201.0,201.0,201.0,201.0,0,index
2015-05-24,SENSITIVE,196.0,196.0,196.0,196.0,0,index
2015-05-25,SENSITIVE,189.0,189.0,189.0,189.0,0,index
2015-05-26,SENSITIVE,184.0,184.0,184.0,184.0,0,index
2015-05-27,SENSITIVE,179.0,179.0,179.0,179.0,0,index
2015-05-28,SENSITIVE,180.0,180.0,180.0,180.0,0,index
2015-05-31,SENSITIVE,187.0,187.0,187.0,187.0,0,index
2015-06-01,SENSITIVE,191.0,191.0,191.0,191.0,0,index
2015-06-02,SENSITIVE,193.0,193.0,193.0,193.0,0,index
2015-06-03,SENSITIVE,198.0,198.0,198.0,198.0,0,index
2015-06-04,SENSITIVE,198.0,198.0,198.0,198.0,0,index
2015-06-07,SENSITIVE,199.0,199.0,199.0,199.0,0,index
2015-06-08,SENSITIVE,202.0,202.0,202.0,202.0,0,index
2015-06-09,SENSITIVE,207.0,207.0,207.0,207.0,0,index
2015-06-10,SENSITIVE,205.0,205.0,205.0,205.0,0,index
2015-06-11,SENSITIVE,201.0,201.0,201.0,201.0,0,index
2015-06-14,SENSITIVE,199.0,199.0,199.0,199.0,0,index
2015-06-15,SENSITIVE,200.0,200.0,200.0,200.0,0,index
2015-06-16,SENSITIVE,199.0,199.0,199.0,199.0,0,index
2015-06-17,SENSITIVE,198.0,198.0,198.0,198.0,0,index
2015-06-18,SENSITIVE,198.0,198.0,198.0,198.0,0,index
2015-06-21,SENSITIVE,196.0,196.0,196.0,196.0,0,index
2015-06-22,SENSITIVE,197.0,197.0,197.0,197.0,0,index
2015-06-23,SENSITIVE,198.0,198.0,198.0,198.0,0,index
2015-06-24,SENSITIVE,198.0,198.0,198.0,198.0,0,index
2015-06-25,SENSITIVE,199.0,199.0,199.0,199.0,0,index
2015-06-28,SENSITIVE,200.0,200.0,200.0,200.0,0,index
2015-06-29,SENSITIVE,202.0,202.0,202.0,202.0,0,index
2015-06-30,SENSITIVE,202.0,202.0,202.0,202.0,0,index
2015-07-01,SENSITIVE,201.0,201.0,201.0,201.0,0,index
2015-07-02,SENSITIVE,200.0,200.0,200.0,200.0,0,index
2015-07-05,SENSITIVE,200.0,200.0,200.0,200.0,0,index
2015-07-06,SENSITIVE,199.0,199.0,199.0,199.0,0,index
2015-07-07,SENSITIVE,200.0,200.0,200.0,200.0,0,index
2015-07-08,SENSITIVE,201.0,201.0,201.0,201.0,0,index
2015-07-09,SENSITIVE,201.0,201.0,201.0,201.0,0,index
2015-07-12,SENSITIVE,201.0,201.0,201.0,201.0,0,index
2015-07-13,SENSITIVE,201.0,201.0,201.0,201.0,0,index
2015-07-14,SENSITIVE,201.0,201.0,201.0,201.0,0,index
2015-07-15,SENSITIVE,202.0,202.0,202.0,202.0,0,index
2015-07-16,SENSITIVE,205.0,205.0,205.0,205.0,0,index
2015-07-22,SENSITIVE,205.0,205.0,205.0,205.0,0,index
2015-07-23,SENSITIVE,214.0,214.0,214.0,214.0,0,index
2015-07-26,SENSITIVE,225.0,225.0,225.0,225.0,0,index
2015-07-27,SENSITIVE,225.0,225.0,225.0,225.0,0,index
2015-07-28,SENSITIVE,221.0,221.0,221.0,221.0,0,index
2015-07-29,SENSITIVE,219.0,219.0,219.0,219.0,0,index
2015-07-30,SENSITIVE,221.0,221.0,221.0,221.0,0,index
2015-08-02,SENSITIVE,223.0,223.0,223.0,223.0,0,index
2015-08-03,SENSITIVE,222.0,222.0,222.0,222.0,0,index
2015-08-04,SENSITIVE,221.0,221.0,221.0,221.0,0,index
2015-08-05,SENSITIVE,222.0,222.0,222.0,222.0,0,index
2015-08-06,SENSITIVE,223.0,223.0,223.0,223.0,0,index
2015-08-09,SENSITIVE,229.0,229.0,229.0,229.0,0,index
2015-08-10,SENSITIVE,233.0,233.0,233.0,233.0,0,index
2015-08-11,SENSITIVE,232.0,232.0,232.0,232.0,0,index
2015-08-12,SENSITIVE,232.0,232.0,232.0,232.0,0,index
2015-08-13,SENSITIVE,235.0,235.0,235.0,235.0,0,index
2015-08-16,SENSITIVE,241.0,241.0,241.0,241.0,0,index
2015-08-17,SENSITIVE,252.0,252.0,252.0,252.0,0,index
2015-08-18,SENSITIVE,253.0,253.0,253.0,253.0,0,index
2015-08-19,SENSITIVE,260.0,260.0,260.0,260.0,0,index
2015-08-20,SENSITIVE,262.0,262.0,262.0,262.0,0,index
2015-08-23,SENSITIVE,258.0,258.0,258.0,258.0,0,index
2015-08-24,SENSITIVE,257.0,257.0,257.0,257.0,0,index
2015-08-25,SENSITIVE,257.0,257.0,257.0,257.0,0,index
2015-08-26,SENSITIVE,255.0,255.0,255.0,255.0,0,index
2015-08-27,SENSITIVE,256.0,256.0,256.0,256.0,0,index
2015-08-31,SENSITIVE,258.0,258.0,258.0,258.0,0,index
2015-09-01,SENSITIVE,256.0,256.0,256.0,256.0,0,index
2015-09-02,SENSITIVE,253.0,253.0,253.0,253.0,0,index
2015-09-03,SENSITIVE,252.0,252.0,252.0,252.0,0,index
2015-09-06,SENSITIVE,251.0,251.0,251.0,251.0,0,index
2015-09-07,SENSITIVE,252.0,252.0,252.0,252.0,0,index
2015-09-08,SENSITIVE,253.0,253.0,253.0,253.0,0,index
2015-09-09,SENSITIVE,253.0,253.0,253.0,253.0,0,index
2015-09-10,SENSITIVE,252.0,252.0,252.0,252.0,0,index
2015-09-13,SENSITIVE,256.0,256.0,256.0,256.0,0,index
2015-09-14,SENSITIVE,258.0,258.0,258.0,258.0,0,index
2015-09-15,SENSITIVE,260.67,260.67,260.67,260.67,0,index
2015-09-16,SENSITIVE,259.98,259.98,259.98,259.98,0,index
2015-09-17,SENSITIVE,258.5,258.5,258.5,258.5,0,index
2015-09-22,SENSITIVE,249.54,249.54,249.54,249.54,0,index
2015-09-23,SENSITIVE,255.84,255.84,255.84,255.84,0,index
2015-09-24,SENSITIVE,254.46,254.46,254.46,254.46,0,index
2015-09-28,SENSITIVE,250.89,250.89,250.89,250.89,0,index
2015-09-29,SENSITIVE,253.02,253.02,253.02,253.02,0,index
2015-09-30,SENSITIVE,255.95,255.95,255.95,255.95,0,index
2015-10-01,SENSITIVE,255.62,255.62,255.62,255.62,0,index
2015-10-04,SENSITIVE,256.58,256.58,256.58,256.58,0,index
2015-10-05,SENSITIVE,253.8,253.8,253.8,253.8,0,index
2015-10-06,SENSITIVE,250.9,250.9,250.9,250.9,0,index
2015-10-07,SENSITIVE,249.02,249.02,249.02,249.02,0,index
2015-10-08,SENSITIVE,251.64,251.64,251.64,251.64,0,index
2015-10-11,SENSITIVE,247.53,247.53,247.53,247.53,0,index
2015-10-14,SENSITIVE,245.75,245.75,245.75,245.75,0,index
2015-10-15,SENSITIVE,245.57,245.57,245.57,245.57,0,index
2015-10-18,SENSITIVE,241.97,241.97,241.97,241.97,0,index
2015-10-19,SENSITIVE,243.71,243.71,243.71,243.71,0,index
2015-10-25,SENSITIVE,242.23,242.23,242.23,242.23,0,index
2015-10-27,SENSITIVE,235.54,235.54,235.54,235.54,0,index
2015-10-28,SENSITIVE,233.89,233.89,233.89,233.89,0,index
2015-10-29,SENSITIVE,235.83,235.83,235.83,235.83,0,index
2015-11-01,SENSITIVE,235.22,235.22,235.22,235.22,0,index
2015-11-02,SENSITIVE,235.89,235.89,235.89,235.89,0,index
2015-11-03,SENSITIVE,234.74,234.74,234.74,234.74,0,index
2015-11-04,SENSITIVE,235.98,235.98,235.98,235.98,0,index
2015-11-05,SENSITIVE,235.78,235.78,235.78,235.78,0,index
2015-11-08,SENSITIVE,234.99,234.99,234.99,234.99,0,index
2015-11-09,SENSITIVE,239.44,239.44,239.44,239.44,0,index
2015-11-10,SENSITIVE,239.6,239.6,239.6,239.6,0,index
2015-11-15,SENSITIVE,237.34,237.34,237.34,237.34,0,index
2015-11-16,SENSITIVE,236.16,236.16,236.16,236.16,0,index
2015-11-18,SENSITIVE,237.41,237.41,237.41,237.41,0,index
2015-11-19,SENSITIVE,236.26,236.26,236.26,236.26,0,index
2015-11-22,SENSITIVE,231.29,231.29,231.29,231.29,0,index
2015-11-23,SENSITIVE,232.5,232.5,232.5,232.5,0,index
2015-11-24,SENSITIVE,230.24,230.24,230.24,230.24,0,index
2015-11-25,SENSITIVE,227.91,227.91,227.91,227.91,0,index
2015-11-26,SENSITIVE,225.37,225.37,225.37,225.37,0,index
2015-11-29,SENSITIVE,220.74,220.74,220.74,220.74,0,index
2015-11-30,SENSITIVE,223.27,223.27,223.27,223.27,0,index
2015-12-01,SENSITIVE,230.27,230.27,230.27,230.27,0,index
2015-12-02,SENSITIVE,229.46,229.46,229.46,229.46,0,index
2015-12-03,SENSITIVE,231.74,231.74,231.74,231.74,0,index
2015-12-06,SENSITIVE,238.3,238.3,238.3,238.3,0,index
2015-12-07,SENSITIVE,239.33,239.33,239.33,239.33,0,index
2015-12-08,SENSITIVE,239.04,239.04,239.04,239.04,0,index
2015-12-09,SENSITIVE,242.47,242.47,242.47,242.47,0,index
2015-12-10,SENSITIVE,241.43,241.43,241.43,241.43,0,index
2015-12-13,SENSITIVE,241.0,241.0,241.0,241.0,0,index
2015-12-14,SENSITIVE,240.55,240.55,240.55,240.55,0,index
2015-12-15,SENSITIVE,239.72,239.72,239.72,239.72,0,index
2015-12-16,SENSITIVE,238.51,238.51,238.51,238.51,0,index
2015-12-17,SENSITIVE,237.94,237.94,237.94,237.94,0,index
2015-12-20,SENSITIVE,240.38,240.38,240.38,240.38,0,index
2015-12-21,SENSITIVE,243.17,243.17,243.17,243.17,0,index
2015-12-22,SENSITIVE,244.39,244.39,244.39,244.39,0,index
2015-12-23,SENSITIVE,243.29,243.29,243.29,243.29,0,index
2015-12-24,SENSITIVE,243.96,243.96,243.96,243.96,0,index
2015-12-27,SENSITIVE,243.43,243.43,243.43,243.43,0,index
2015-12-28,SENSITIVE,242.79,242.79,242.79,242.79,0,index
2015-12-29,SENSITIVE,244.82,244.82,244.82,244.82,0,index
2015-12-31,SENSITIVE,246.54,246.54,246.54,246.54,0,index
2016-01-03,SENSITIVE,247.85,247.85,247.85,247.85,0,index
2016-01-04,SENSITIVE,246.44,246.44,246.44,246.44,0,index
2016-01-05,SENSITIVE,245.62,245.62,245.62,245.62,0,index
2016-01-06,SENSITIVE,246.6,246.6,246.6,246.6,0,index
2016-01-07,SENSITIVE,250.02,250.02,250.02,250.02,0,index
2016-01-10,SENSITIVE,250.78,250.78,250.78,250.78,0,index
2016-01-11,SENSITIVE,251.13,251.13,251.13,251.13,0,index
2016-01-12,SENSITIVE,252.19,252.19,252.19,252.19,0,index
2016-01-13,SENSITIVE,254.11,254.11,254.11,254.11,0,index
2016-01-14,SENSITIVE,255.83,255.83,255.83,255.83,0,index
2016-01-18,SENSITIVE,261.1,261.1,261.1,261.1,0,index
2016-01-19,SENSITIVE,260.93,260.93,260.93,260.93,0,index
2016-01-20,SENSITIVE,261.18,261.18,261.18,261.18,0,index
2016-01-21,SENSITIVE,260.75,260.75,260.75,260.75,0,index
2016-01-24,SENSITIVE,262.24,262.24,262.24,262.24,0,index
2016-01-25,SENSITIVE,262.94,262.94,262.94,262.94,0,index
2016-01-26,SENSITIVE,262.05,262.05,262.05,262.05,0,index
2016-01-27,SENSITIVE,261.7,261.7,261.7,261.7,0,index
2016-01-28,SENSITIVE,261.58,261.58,261.58,261.58,0,index
2016-01-31,SENSITIVE,262.63,262.63,262.63,262.63,0,index
2016-02-01,SENSITIVE,266.86,266.86,266.86,266.86,0,index
2016-02-02,SENSITIVE,267.4,267.4,267.4,267.4,0,index
2016-02-03,SENSITIVE,267.59,267.59,267.59,267.59,0,index
2016-02-04,SENSITIVE,269.52,269.52,269.52,269.52,0,index
2016-02-07,SENSITIVE,272.26,272.26,272.26,272.26,0,index
2016-02-08,SENSITIVE,272.35,272.35,272.35,272.35,0,index
2016-02-11,SENSITIVE,272.45,272.45,272.45,272.45,0,index
2016-02-14,SENSITIVE,271.71,271.71,271.71,271.71,0,index
2016-02-15,SENSITIVE,271.56,271.56,271.56,271.56,0,index
2016-02-16,SENSITIVE,271.19,271.19,271.19,271.19,0,index
2016-02-17,SENSITIVE,273.17,273.17,273.17,273.17,0,index
2016-02-18,SENSITIVE,274.85,274.85,274.85,274.85,0,index
2016-02-21,SENSITIVE,276.22,276.22,276.22,276.22,0,index
2016-02-22,SENSITIVE,279.37,279.37,279.37,279.37,0,index
2016-02-23,SENSITIVE,278.09,278.09,278.09,278.09,0,index
2016-02-24,SENSITIVE,276.82,276.82,276.82,276.82,0,index
2016-02-25,SENSITIVE,277.51,277.51,277.51,277.51,0,index
2016-02-28,SENSITIVE,277.64,277.64,277.64,277.64,0,index
2016-02-29,SENSITIVE,277.55,277.55,277.55,277.55,0,index
2016-03-01,SENSITIVE,278.69,278.69,278.69,278.69,0,index
2016-03-02,SENSITIVE,279.79,279.79,279.79,279.79,0,index
2016-03-03,SENSITIVE,280.74,280.74,280.74,280.74,0,index
2016-03-06,SENSITIVE,281.65,281.65,281.65,281.65,0,index
2016-03-10,SENSITIVE,283.6,283.6,283.6,283.6,0,index
2016-03-13,SENSITIVE,283.86,283.86,283.86,283.86,0,index
2016-03-14,SENSITIVE,282.28,282.28,282.28,282.28,0,index
2016-03-15,SENSITIVE,282.37,282.37,282.37,282.37,0,index
2016-03-16,SENSITIVE,282.99,282.99,282.99,282.99,0,index
2016-03-17,SENSITIVE,285.23,285.23,285.23,285.23,0,index
2016-03-20,SENSITIVE,289.04,289.04,289.04,289.04,0,index
2016-03-21,SENSITIVE,288.57,288.57,288.57,288.57,0,index
2016-03-23,SENSITIVE,289.56,289.56,289.56,289.56,0,index
2016-03-24,SENSITIVE,292.48,292.48,292.48,292.48,0,index
2016-03-27,SENSITIVE,297.3,297.3,297.3,297.3,0,index
2016-03-28,SENSITIVE,296.74,296.74,296.74,296.74,0,index
2016-03-29,SENSITIVE,295.65,295.65,295.65,295.65,0,index
2016-03-30,SENSITIVE,293.89,293.89,293.89,293.89,0,index
2016-03-31,SENSITIVE,292.22,292.22,292.22,292.22,0,index
2016-04-03,SENSITIVE,291.46,291.46,291.46,291.46,0,index
2016-04-04,SENSITIVE,294.03,294.03,294.03,294.03,0,index
2016-04-05,SENSITIVE,297.0,297.0,297.0,297.0,0,index
2016-04-06,SENSITIVE,297.38,297.38,297.38,297.38,0,index
2016-04-10,SENSITIVE,298.64,298.64,298.64,298.64,0,index
2016-04-11,SENSITIVE,298.94,298.94,298.94,298.94,0,index
2016-04-12,SENSITIVE,299.92,299.92,299.92,299.92,0,index
2016-04-14,SENSITIVE,303.72,303.72,303.72,303.72,0,index
2016-04-17,SENSITIVE,304.51,304.51,304.51,304.51,0,index
2016-04-18,SENSITIVE,309.0,309.0,309.0,309.0,0,index
2016-04-19,SENSITIVE,309.53,309.53,309.53,309.53,0,index
2016-04-20,SENSITIVE,311.91,311.91,311.91,311.91,0,index
2016-04-21,SENSITIVE,312.18,312.18,312.18,312.18,0,index
2016-04-24,SENSITIVE,315.16,315.16,315.16,315.16,0,index
2016-04-25,SENSITIVE,316.81,316.81,316.81,316.81,0,index
2016-04-26,SENSITIVE,314.72,314.72,314.72,314.72,0,index
2016-04-27,SENSITIVE,315.89,315.89,315.89,315.89,0,index
2016-04-28,SENSITIVE,317.27,317.27,317.27,317.27,0,index
2016-05-02,SENSITIVE,319.44,319.44,319.44,319.44,0,index
2016-05-03,SENSITIVE,318.85,318.85,318.85,318.85,0,index
2016-05-04,SENSITIVE,318.01,318.01,318.01,318.01,0,index
2016-05-05,SENSITIVE,316.96,316.96,316.96,316.96,0,index
2016-05-08,SENSITIVE,319.07,319.07,319.07,319.07,0,index
2016-05-09,SENSITIVE,321.34,321.34,321.34,321.34,0,index
2016-05-10,SENSITIVE,321.45,321.45,321.45,321.45,0,index
2016-05-11,SENSITIVE,320.43,320.43,320.43,320.43,0,index
2016-05-12,SENSITIVE,320.58,320.58,320.58,320.58,0,index
2016-05-15,SENSITIVE,319.49,319.49,319.49,319.49,0,index
2016-05-16,SENSITIVE,317.26,317.26,317.26,317.26,0,index
2016-05-17,SENSITIVE,320.93,320.93,320.93,320.93,0,index
2016-05-18,SENSITIVE,323.78,323.78,323.78,323.78,0,index
2016-05-19,SENSITIVE,324.44,324.44,324.44,324.44,0,index
2016-05-22,SENSITIVE,326.63,326.63,326.63,326.63,0,index
2016-05-23,SENSITIVE,329.82,329.82,329.82,329.82,0,index
2016-05-24,SENSITIVE,334.47,334.47,334.47,334.47,0,index
2016-05-25,SENSITIVE,329.78,329.78,329.78,329.78,0,index
2016-05-26,SENSITIVE,329.98,329.98,329.98,329.98,0,index
2016-05-29,SENSITIVE,329.17,329.17,329.17,329.17,911214016,index
2016-05-30,SENSITIVE,330.17,330.17,330.17,330.17,944044032,index
2016-05-31,SENSITIVE,330.9,330.9,330.9,330.9,1041150016,index
2016-06-01,SENSITIVE,329.15,329.15,329.15,329.15,988836992,index
2016-06-02,SENSITIVE,328.0,328.0,328.0,328.0,892395008,index
2016-06-05,SENSITIVE,320.31,320.31,320.31,320.31,1107980032,index
2016-06-06,SENSITIVE,320.31,327.86,327.86,320.32,950992000,index
2016-06-07,SENSITIVE,327.86,331.2,332.66,327.86,996875008,index
2016-06-08,SENSITIVE,331.2,334.48,334.71,330.65,1045830016,index
2016-06-09,SENSITIVE,338.82,338.82,338.82,338.82,1602240000,index
2016-06-12,SENSITIVE,338.82,345.95,346.93,338.37,1655760000,index
2016-06-13,SENSITIVE,345.95,348.42,352.48,345.5,1354279936,index
2016-06-14,SENSITIVE,349.19,349.19,349.19,349.19,1398960000,index
2016-06-15,SENSITIVE,350.3,350.3,350.3,350.3,1138499968,index
2016-06-16,SENSITIVE,352.63,352.63,352.63,352.63,1642940032,index
2016-06-19,SENSITIVE,352.63,349.99,353.31,349.29,1197830016,index
2016-06-20,SENSITIVE,349.99,348.42,350.71,347.29,871993024,index
2016-06-21,SENSITIVE,351.16,351.16,351.16,351.16,916664000,index
2016-06-22,SENSITIVE,351.16,355.1,356.33,351.11,1459600000,index
2016-06-23,SENSITIVE,359.39,359.39,359.39,359.39,1518210048,index
2016-06-26,SENSITIVE,359.39,363.99,364.65,359.22,1236140032,index
2016-06-27,SENSITIVE,363.99,372.59,372.59,365.99,1308070016,index
2016-06-28,SENSITIVE,370.47,373.05,375.29,370.36,1459079936,index
2016-06-29,SENSITIVE,373.05,372.6,374.86,372.07,1183030016,index
2016-06-30,SENSITIVE,372.6,372.26,374.75,368.8,1308530048,index
2016-07-03,SENSITIVE,372.26,371.06,372.77,368.89,1386989952,index
2016-07-04,SENSITIVE,372.26,370.53,372.02,370.0,1117020032,index
2016-07-05,SENSITIVE,370.53,369.36,370.6,367.73,894073024,index
2016-07-06,SENSITIVE,369.36,370.01,371.72,369.25,958288000,index
2016-07-10,SENSITIVE,371.56,371.56,371.56,371.56,1064950016,index
2016-07-11,SENSITIVE,371.56,366.97,372.56,366.9,666356992,index
2016-07-12,SENSITIVE,366.97,364.98,368.62,356.41,918996992,index
2016-07-13,SENSITIVE,364.98,363.73,365.04,359.35,713401024,index
2016-07-14,SENSITIVE,363.73,369.07,370.67,363.75,905484992,index
2016-07-17,SENSITIVE,369.07,374.85,375.56,368.42,956195008,index
2016-07-18,SENSITIVE,374.85,384.52,384.52,374.97,1502439936,index
2016-07-19,SENSITIVE,384.52,388.1,391.1,384.57,1796870016,index
2016-07-20,SENSITIVE,388.1,385.48,391.12,384.25,1794070016,index
2016-07-21,SENSITIVE,385.48,387.65,388.96,383.58,1195580032,index
2016-07-25,SENSITIVE,396.03,396.03,396.03,396.03,1892530048,index
2016-07-26,SENSITIVE,396.03,402.14,402.66,395.86,0,index
2016-07-27,SENSITIVE,402.14,405.23,407.03,402.09,1748480000,index
2016-07-28,SENSITIVE,405.23,404.54,406.65,401.18,1641020032,index
2016-07-31,SENSITIVE,404.54,401.05,404.55,400.64,1361059968,index
2016-08-01,SENSITIVE,401.12,397.43,401.95,394.13,1243859968,index
2016-08-02,SENSITIVE,397.43,393.36,397.79,392.75,1150569984,index
2016-08-03,SENSITIVE,390.75,390.75,390.75,390.75,1063249984,index
2016-08-04,SENSITIVE,380.95,380.95,380.95,380.95,1186400000,index
2016-08-07,SENSITIVE,380.95,380.19,389.01,378.85,1258640000,index
2016-08-08,SENSITIVE,380.19,360.74,380.59,360.74,748377984,index
2016-08-09,SENSITIVE,360.74,379.44,379.44,361.09,234342000,index
2016-08-10,SENSITIVE,379.51,383.83,385.97,374.78,1656089984,index
2016-08-11,SENSITIVE,383.83,382.78,385.9,381.28,896716992,index
2016-08-14,SENSITIVE,382.78,374.34,382.87,373.7,910315008,index
2016-08-15,SENSITIVE,365.96,365.96,365.96,365.96,948744000,index
2016-08-16,SENSITIVE,365.96,370.94,371.03,363.09,856795008,index
2016-08-17,SENSITIVE,370.94,374.61,376.29,370.66,803025024,index
2016-08-21,SENSITIVE,372.01,372.01,372.01,372.01,489527008,index
2016-08-22,SENSITIVE,372.01,363.76,372.83,363.76,639731008,index
2016-08-23,SENSITIVE,363.76,363.56,368.67,361.99,666844992,index
2016-08-24,SENSITIVE,363.56,374.25,374.37,363.62,803443008,index
2016-08-28,SENSITIVE,374.25,378.12,380.58,374.22,1146770048,index
2016-08-29,SENSITIVE,378.12,382.21,382.41,377.95,1088809984,index
2016-08-30,SENSITIVE,382.21,387.08,387.6,382.1,1192189952,index
2016-08-31,SENSITIVE,387.08,389.56,390.04,385.8,984702976,index
2016-09-01,SENSITIVE,389.56,391.48,391.76,389.51,1155750016,index
2016-09-04,SENSITIVE,391.48,395.18,395.52,391.27,1472140032,index
2016-09-05,SENSITIVE,395.18,399.58,400.01,395.1,1614800000,index
2016-09-06,SENSITIVE,399.58,398.7,403.14,394.77,1604440064,index
2016-09-07,SENSITIVE,398.7,396.19,399.64,394.74,1369609984,index
2016-09-08,SENSITIVE,396.19,395.57,397.16,394.13,1185570048,index
2016-09-11,SENSITIVE,395.57,394.15,396.97,393.88,915377984,index
2016-09-12,SENSITIVE,394.15,394.55,394.83,392.38,921974016,index
2016-09-14,SENSITIVE,393.88,393.88,393.88,393.88,1176000000,index
2016-09-18,SENSITIVE,393.88,391.36,394.71,390.6,2214180096,index
2016-09-20,SENSITIVE,391.36,387.37,392.19,387.03,1106220032,index
2016-09-21,SENSITIVE,387.37,385.63,387.7,382.51,775499008,index
2016-09-22,SENSITIVE,387.37,382.83,385.96,382.66,780257984,index
2016-09-25,SENSITIVE,382.83,375.04,383.01,373.65,945148032,index
2016-09-26,SENSITIVE,380.96,380.96,380.96,380.96,944716992,index
2016-09-27,SENSITIVE,380.23,380.23,380.23,380.23,621265024,index
2016-09-28,SENSITIVE,380.25,379.26,380.95,378.68,639219968,index
2016-09-29,SENSITIVE,379.28,380.26,381.35,378.01,672990016,index
2016-10-02,SENSITIVE,380.28,382.73,383.16,380.22,796542976,index
2016-10-03,SENSITIVE,382.75,386.39,387.2,382.7,708598976,index
2016-10-04,SENSITIVE,386.39,390.19,390.84,386.42,1026760000,index
2016-10-05,SENSITIVE,392.29,392.29,392.29,392.29,880878016,index
2016-10-06,SENSITIVE,392.29,395.13,395.72,392.24,926337984,index
2016-10-16,SENSITIVE,392.29,391.4,395.35,390.74,561974976,index
2016-10-17,SENSITIVE,391.4,388.82,391.75,386.94,578560000,index
2016-10-18,SENSITIVE,388.77,388.77,388.77,388.77,446032992,index
2016-10-19,SENSITIVE,388.77,387.81,389.09,387.09,482631008,index
2016-10-20,SENSITIVE,387.81,389.24,389.58,387.76,620747008,index
2016-10-23,SENSITIVE,389.24,386.38,390.16,386.05,890969024,index
2016-10-24,SENSITIVE,386.38,383.27,386.72,382.02,859747008,index
2016-10-25,SENSITIVE,383.27,379.04,383.18,378.69,642416000,index
2016-10-26,SENSITIVE,379.04,379.75,380.23,375.98,696843008,index
2016-10-27,SENSITIVE,379.75,381.15,381.89,379.56,611673984,index
2016-11-03,SENSITIVE,381.15,381.67,381.84,379.77,487560992,index
2016-11-07,SENSITIVE,381.67,378.69,382.22,378.59,608222976,index
2016-11-08,SENSITIVE,378.69,372.91,378.79,372.54,657350016,index
